user_id,first_name,last_name,email,company_name,domain_name,signup_date,plan,monthly_fee,status,last_login,total_revenue_generated,signup_month,signup_year
1541,Jessica,Vasquez,jessica.vasquez@jones.com,House-Wood,allen-elliott.com,2023-05-15,Starter,47,Canceled,2023-11-22,282,5,2023
1542,Micheal,Gray,micheal.gray@liu.com,Ochoa-Wilson,jones.com,2023-08-10,Enterprise,199,Active,2024-05-28,1791,8,2023
1543,Jennifer,Peterson,jennifer.peterson@castillo-santos.com,Campbell-Roman,weaver-cantrell.com,2024-02-13,Starter,47,Active,2024-11-13,893,2,2024
1544,Karen,Combs,karen.combs@conley.com,Hensley-Palmer,garcia.org,2023-09-12,Starter,47,Active,2024-06-28,564,9,2023
1545,Amanda,Hart,amanda.hart@hernandez-watkins.com,"Allen, Johnson and Peterson",allen.biz,2024-04-02,Starter,47,Active,2024-10-09,987,4,2024
1546,Shawn,Price,shawn.price@salas.com,"Martinez, Peterson and Webb",hartman.com,2024-11-30,Starter,47,Active,2024-12-27,141,11,2024
1547,Catherine,Dalton,catherine.dalton@rogers.biz,Newman-Smith,munoz-thomas.com,2023-02-05,Enterprise,199,Canceled,2023-07-09,1592,2,2023
1548,Krystal,Wright,krystal.wright@clements-lin.net,"Rodriguez, Sanchez and Singh",goodman-vaughan.com,2024-11-04,Starter,47,Active,2024-12-07,940,11,2024
1549,Melody,Choi,melody.choi@jones.com,"Moore, Sweeney and Bridges",baker-rivera.com,2024-03-13,Enterprise,199,Active,2024-12-14,1194,3,2024
1550,Maurice,Holland,maurice.holland@ewing.info,Contreras-Estrada,marshall-anderson.com,2023-10-13,Enterprise,199,Canceled,2024-08-31,1592,10,2023
1551,Jason,Montgomery,jason.montgomery@dixon.info,"Donovan, Taylor and Gaines",miranda.com,2024-06-10,Enterprise,199,Canceled,2025-01-16,995,6,2024
1552,Matthew,Brown,matthew.brown@middleton.net,Marshall-Harrison,ayala.org,2024-05-21,Enterprise,199,Active,2024-08-18,796,5,2024
1553,Barbara,Ramirez,barbara.ramirez@rodriguez-boyd.com,Serrano PLC,morris.net,2024-02-26,Enterprise,199,Active,2024-03-19,1592,2,2024
1554,Heather,Miller,heather.miller@martinez.com,Miller-Johnson,wang.com,2024-03-16,Enterprise,199,Active,2024-08-24,2388,3,2024
1555,Keith,Ford,keith.ford@brown.com,Kerr-Hall,carey-williams.com,2023-06-13,Starter,47,Canceled,2023-07-11,470,6,2023
1556,Stacey,Lang,stacey.lang@mcfarland-hardy.com,Rose-Ponce,henderson-gilbert.com,2023-04-30,Professional,97,Active,2024-07-09,679,4,2023
1557,Maria,Ramsey,maria.ramsey@ramos.com,Wright Inc,montgomery-lopez.com,2024-04-04,Professional,97,Active,2024-12-27,1261,4,2024
1558,Joshua,Miller,joshua.miller@christian.com,Ramirez-Copeland,hernandez-cruz.info,2023-11-06,Professional,97,Active,2024-03-31,2037,11,2023
1559,Bryan,Griffin,bryan.griffin@miller-garcia.net,"Conrad, James and Reyes",watson.com,2023-03-03,Professional,97,Active,2024-05-03,2037,3,2023
1560,Allison,Bradford,allison.bradford@wade.com,"Garcia, Martin and Cook",hawkins.com,2024-03-11,Professional,97,Canceled,2024-05-07,873,3,2024
1561,Cindy,Boyd,cindy.boyd@knox.net,Jenkins-Ray,olson.com,2024-06-25,Professional,97,Active,2024-08-02,582,6,2024
1562,Mary,Green,mary.green@peterson.net,"Richardson, Snow and Jarvis",steele-andrews.com,2023-05-06,Professional,97,Canceled,2023-08-22,485,5,2023
1563,Veronica,Ryan,veronica.ryan@rogers.com,Martin LLC,jimenez.biz,2024-01-18,Enterprise,199,Active,2024-07-25,2388,1,2024
1564,Alexa,Moore,alexa.moore@mcfarland.com,Bolton Inc,alvarado.biz,2023-09-28,Professional,97,Canceled,2024-03-22,970,9,2023
1565,Ethan,Morgan,ethan.morgan@holland.net,Murillo-Miller,rhodes.com,2023-07-09,Starter,47,Active,2024-10-22,846,7,2023
1566,Kathleen,Phillips,kathleen.phillips@williams.biz,Watkins-Bennett,sullivan.com,2023-08-14,Starter,47,Canceled,2023-12-30,329,8,2023
1567,Matthew,King,matthew.king@garcia-cole.com,"Sharp, Peterson and Hernandez",campbell.info,2024-04-22,Professional,97,Canceled,2024-05-06,291,4,2024
1568,Chad,Stanley,chad.stanley@kennedy-brown.com,"Brown, Ball and Mckinney",mcgrath.com,2024-08-16,Enterprise,199,Canceled,2024-11-26,199,8,2024
1569,Justin,Rogers,justin.rogers@miranda.net,Stewart LLC,smith.info,2024-10-19,Starter,47,Active,2024-11-24,893,10,2024
1570,April,Stewart,april.stewart@kelley-mercer.com,Carson Inc,holloway-stephens.net,2024-06-07,Professional,97,Active,2024-09-05,776,6,2024
1571,Linda,Larsen,linda.larsen@gutierrez.com,"Parks, Newman and Nash",murray-anderson.com,2023-09-20,Enterprise,199,Active,2024-07-27,4776,9,2023
1572,Joseph,Graham,joseph.graham@torres-clark.com,"Hunter, Flores and Farmer",guerra.com,2024-10-27,Enterprise,199,Active,2024-10-28,2786,10,2024
1573,Michelle,Schwartz,michelle.schwartz@russell.com,Lara-Harris,torres.com,2023-11-20,Enterprise,199,Active,2024-09-07,1393,11,2023
1574,Bonnie,Scott,bonnie.scott@mata-lee.net,"Rodgers, Park and Gutierrez",reynolds.com,2023-03-27,Professional,97,Active,2024-06-04,2231,3,2023
1575,Audrey,Schroeder,audrey.schroeder@clark.info,Pierce-Ball,holmes.net,2023-06-15,Enterprise,199,Canceled,2024-02-26,1592,6,2023
1576,Eric,Moore,eric.moore@price-clay.com,"Mercado, Craig and Gallegos",brown.com,2024-07-31,Starter,47,Canceled,2025-01-10,470,7,2024
1577,Christine,Lee,christine.lee@bell.com,Young-Reynolds,bell-dawson.com,2024-08-18,Enterprise,199,Active,2024-09-11,1791,8,2024
1578,Debbie,Miller,debbie.miller@ramirez.net,"Morris, Hamilton and Warren",lewis.com,2024-09-28,Enterprise,199,Canceled,2024-11-15,2189,9,2024
1579,Diana,Jacobs,diana.jacobs@gutierrez-james.biz,"Rodriguez, Nguyen and Hernandez",gonzalez-collins.com,2023-08-30,Enterprise,199,Canceled,2024-06-17,199,8,2023
1580,Eric,Jones,eric.jones@smith.com,Barnes-Glass,johnson.com,2023-02-02,Professional,97,Canceled,2025-01-19,1164,2,2023
1581,Crystal,Powell,crystal.powell@pruitt-carter.com,"Turner, Martinez and Coleman",flores.com,2024-04-10,Starter,47,Canceled,2024-10-30,423,4,2024
1582,Devin,Jimenez,devin.jimenez@gutierrez.org,"Johnson, Hill and Hill",nguyen.org,2024-09-23,Enterprise,199,Active,2024-11-16,199,9,2024
1583,Lonnie,Howell,lonnie.howell@huang-elliott.com,"Bailey, Herrera and Fleming",schmidt.org,2023-08-16,Professional,97,Canceled,2024-09-08,194,8,2023
1584,Kimberly,Turner,kimberly.turner@wang.com,"Banks, Lopez and Ware",blake.com,2024-07-07,Professional,97,Canceled,2024-12-04,194,7,2024
1585,Ebony,Boyle,ebony.boyle@robinson.com,"Cooper, Garcia and Pace",hoffman-hopkins.net,2024-07-16,Enterprise,199,Canceled,2024-08-23,1194,7,2024
1586,Tracey,Snow,tracey.snow@rodriguez.com,Leonard Group,sanchez.com,2024-12-25,Starter,47,Active,2024-12-28,517,12,2024
1587,David,Mclean,david.mclean@barnes-moore.com,"Bonilla, Chapman and Foster",robinson.biz,2023-09-24,Professional,97,Canceled,2024-11-02,679,9,2023
1588,Ryan,Smith,ryan.smith@nguyen.com,Spears Inc,martinez.info,2024-03-09,Professional,97,Active,2024-07-15,2231,3,2024
1589,Brianna,Fernandez,brianna.fernandez@maldonado.com,Thomas-Sanchez,smith-day.net,2024-12-26,Professional,97,Canceled,2024-12-27,388,12,2024
1590,Sandra,Jacobson,sandra.jacobson@jones.org,"Franklin, Martinez and Torres",hodge-travis.com,2024-11-27,Starter,47,Active,2025-01-12,799,11,2024
1591,Amy,Spears,amy.spears@walker-white.com,Thompson Inc,francis.com,2023-10-17,Enterprise,199,Canceled,2024-12-09,2189,10,2023
1592,Angela,Bishop,angela.bishop@byrd-schroeder.info,Allen and Sons,morgan.info,2024-06-04,Professional,97,Canceled,2024-07-25,485,6,2024
1593,William,Christensen,william.christensen@perkins.org,Morales Inc,roberts.com,2023-09-21,Enterprise,199,Active,2025-01-21,1393,9,2023
1594,Sara,Parsons,sara.parsons@pace.net,Morse-Cooper,jones-rodgers.com,2023-07-21,Enterprise,199,Canceled,2024-08-20,1393,7,2023
1595,Michael,Thompson,michael.thompson@stevens-lewis.com,Powell-Snyder,williams-robinson.com,2023-09-24,Enterprise,199,Active,2024-09-16,3980,9,2023
1596,Gary,Johnson,gary.johnson@smith-vazquez.info,"Cunningham, Hall and Wood",moses-king.com,2024-07-15,Professional,97,Active,2024-12-30,194,7,2024
1597,Kimberly,Fox,kimberly.fox@hamilton-smith.com,Boyd Ltd,kelley.info,2024-03-09,Starter,47,Canceled,2024-12-12,282,3,2024
1598,Victoria,Turner,victoria.turner@russo.net,Long Ltd,jensen-griffin.com,2024-06-08,Professional,97,Canceled,2024-11-03,776,6,2024
1599,Gabriella,Lowe,gabriella.lowe@brooks-hughes.info,White and Sons,hull-thompson.biz,2023-09-08,Professional,97,Active,2023-12-05,194,9,2023
1600,Kristen,Fox,kristen.fox@barry-rios.biz,Wilson and Sons,hensley-santos.com,2024-08-11,Starter,47,Canceled,2024-11-13,376,8,2024
1601,Rebecca,Crawford,rebecca.crawford@lewis-orozco.com,Harris PLC,brooks.com,2023-02-16,Enterprise,199,Active,2025-01-19,1791,2,2023
1602,Daniel,Knapp,daniel.knapp@wilson.biz,Tucker-Barry,robertson-white.com,2024-10-24,Starter,47,Active,2025-01-08,893,10,2024
1603,Sarah,Arroyo,sarah.arroyo@johnson.com,Thompson Ltd,cordova.com,2024-11-13,Enterprise,199,Active,2024-12-24,3980,11,2024
1604,Amanda,Salazar,amanda.salazar@ward.com,Williams Group,stokes.com,2023-01-31,Starter,47,Canceled,2024-02-02,470,1,2023
1605,Margaret,Hart,margaret.hart@hawkins.com,Stewart-York,mcgee.biz,2024-09-01,Starter,47,Active,2024-11-09,376,9,2024
1606,Mark,Walker,mark.walker@roth.com,"Parker, Martinez and Smith",gilbert-west.com,2024-03-01,Enterprise,199,Active,2025-01-03,3383,3,2024
1607,Kari,Wolfe,kari.wolfe@berry-spencer.org,Horn LLC,barry.com,2023-11-11,Enterprise,199,Canceled,2024-12-06,2388,11,2023
1608,Melissa,Cruz,melissa.cruz@george.org,"Lambert, Weaver and Miller",bowman-clark.net,2024-01-27,Enterprise,199,Active,2024-01-30,4179,1,2024
1609,Dana,Davis,dana.davis@aguilar-green.com,Vasquez-Cox,hall.com,2024-01-24,Enterprise,199,Canceled,2024-01-31,1791,1,2024
1610,Jennifer,Harris,jennifer.harris@hanna-dunn.info,"Tran, Campos and Reed",owens.com,2023-06-17,Enterprise,199,Active,2024-09-17,2587,6,2023
1611,Courtney,Wallace,courtney.wallace@lee.com,"Smith, Scott and Reyes",richmond.info,2024-02-19,Enterprise,199,Canceled,2024-05-24,2388,2,2024
1612,Jill,Smith,jill.smith@vega-jones.com,"Scott, Figueroa and Cunningham",long-villa.biz,2024-03-08,Enterprise,199,Canceled,2024-04-23,398,3,2024
1613,Sherry,Nelson,sherry.nelson@weaver.com,Johnson Ltd,cook.org,2024-12-21,Professional,97,Canceled,2025-01-18,679,12,2024
1614,John,Campbell,john.campbell@lee-martin.biz,Daniels-Schmidt,vaughan.biz,2024-04-24,Enterprise,199,Active,2024-10-26,4378,4,2024
1615,Amanda,Evans,amanda.evans@ramos-rodriguez.com,"Coffey, Jacobson and Collins",west.net,2024-11-25,Professional,97,Canceled,2024-12-25,485,11,2024
1616,Kelly,Becker,kelly.becker@stout.com,Malone Ltd,hardy.biz,2024-08-16,Starter,47,Active,2024-08-31,470,8,2024
1617,Stephanie,Russell,stephanie.russell@ali.org,"Harrison, Martin and Baker",rodriguez.com,2023-10-24,Professional,97,Canceled,2024-08-12,97,10,2023
1618,Abigail,Bailey,abigail.bailey@carr.com,"Benton, Moran and Boone",mann-conway.com,2023-04-19,Starter,47,Canceled,2024-09-17,517,4,2023
1619,Carrie,Jones,carrie.jones@james-mckenzie.com,Davis-Henderson,nelson.org,2023-10-08,Enterprise,199,Active,2025-01-08,2985,10,2023
1620,Christopher,Santiago,christopher.santiago@morales.com,Martin Inc,jones.com,2024-11-12,Professional,97,Canceled,2024-11-23,970,11,2024
1621,Pamela,Short,pamela.short@harrison-waters.com,"Pollard, Garcia and Kelley",farmer.info,2023-12-01,Enterprise,199,Canceled,2023-12-22,1990,12,2023
1622,Cheryl,Mack,cheryl.mack@campos.com,King Ltd,wheeler.org,2024-01-08,Professional,97,Active,2024-03-17,2037,1,2024
1623,Summer,Miller,summer.miller@johnson.org,Byrd Ltd,thomas.com,2024-08-01,Professional,97,Canceled,2024-08-12,1164,8,2024
1624,Stefanie,Vincent,stefanie.vincent@hernandez-hart.net,Becker Ltd,smith.com,2023-09-10,Starter,47,Canceled,2024-07-09,141,9,2023
1625,Beth,Dean,beth.dean@browning-hernandez.com,"White, Yates and Robertson",singh.org,2023-05-17,Professional,97,Canceled,2024-08-21,97,5,2023
1626,Kyle,Brown,kyle.brown@hart-wells.info,Aguilar PLC,miller.com,2024-03-29,Professional,97,Canceled,2025-01-15,194,3,2024
1627,Jose,Martinez,jose.martinez@gaines-sanchez.net,Buck-Rodriguez,brooks.com,2023-09-25,Enterprise,199,Canceled,2024-05-16,398,9,2023
1628,Teresa,Lynch,teresa.lynch@cardenas.com,"Simmons, Rhodes and Olson",watkins-brown.org,2024-03-09,Starter,47,Active,2024-04-24,1081,3,2024
1629,Richard,Bass,richard.bass@nelson-gutierrez.com,"Hart, Hamilton and Lucero",young-riggs.com,2024-12-21,Starter,47,Active,2025-01-16,376,12,2024
1630,Brandy,Anthony,brandy.anthony@lang.com,Johnson and Sons,king-moore.net,2023-06-12,Professional,97,Canceled,2024-03-18,970,6,2023
1631,Brian,Rodriguez,brian.rodriguez@garcia.com,Edwards-Thompson,turner.org,2023-06-23,Professional,97,Canceled,2024-06-03,679,6,2023
1632,Michele,Mitchell,michele.mitchell@mahoney.info,Rodriguez-Pierce,king.com,2023-11-22,Professional,97,Active,2024-01-24,1358,11,2023
1633,Victor,Howe,victor.howe@little.com,Mitchell-Robinson,owens.com,2023-07-31,Enterprise,199,Active,2023-09-12,2189,7,2023
1634,Jennifer,Larson,jennifer.larson@franco.com,"Gomez, Mcdonald and Gonzalez",medina-mcguire.biz,2023-06-19,Professional,97,Active,2024-05-14,582,6,2023
1635,Joyce,Reeves,joyce.reeves@molina.com,Tran-Miller,newman.com,2024-04-05,Professional,97,Canceled,2024-06-27,873,4,2024
1636,David,Mendez,david.mendez@morris.com,Turner-Wilson,sanchez.info,2023-08-23,Starter,47,Active,2024-09-12,611,8,2023
1637,Karen,Rhodes,karen.rhodes@ferguson.com,"Castro, Daniel and Dominguez",key.info,2023-07-08,Starter,47,Active,2024-01-19,470,7,2023
1638,Diana,Roman,diana.roman@warren.com,"Gutierrez, Jones and Velasquez",lynch.com,2024-07-23,Enterprise,199,Active,2024-08-20,2985,7,2024
1639,Matthew,Mcintyre,matthew.mcintyre@reid-hughes.com,Greer-Valdez,rivera.com,2023-05-20,Starter,47,Active,2025-01-02,235,5,2023
1640,Matthew,Gordon,matthew.gordon@johnston-harris.org,Ellis Ltd,hobbs.info,2024-02-18,Starter,47,Canceled,2024-06-24,141,2,2024
1641,Calvin,Walker,calvin.walker@may-allen.com,Graham-Woodard,roberts.com,2023-07-20,Enterprise,199,Canceled,2024-12-10,2388,7,2023
1642,Stephen,Diaz,stephen.diaz@white-thompson.com,Goodwin-Glenn,hill.com,2024-01-17,Enterprise,199,Canceled,2024-11-03,597,1,2024
1643,Brandy,Randall,brandy.randall@miller.com,Foster-Vega,ali.com,2024-03-12,Enterprise,199,Active,2024-04-22,3184,3,2024
1644,Alexis,Mitchell,alexis.mitchell@cervantes.com,"Reyes, Hendricks and Allen",pearson-thomas.biz,2024-09-10,Starter,47,Active,2024-10-21,423,9,2024
1645,Crystal,Jones,crystal.jones@lyons.info,Wilson-Hinton,liu-adams.net,2025-01-15,Enterprise,199,Active,2025-01-17,4179,1,2025
1646,Tim,Anthony,tim.anthony@coffey.biz,"Cooper, Schmitt and Forbes",cook.org,2023-09-08,Starter,47,Canceled,2024-09-05,517,9,2023
1647,Antonio,Ford,antonio.ford@edwards.com,Gonzalez Ltd,nixon.net,2024-03-10,Starter,47,Canceled,2024-03-25,470,3,2024
1648,James,Stone,james.stone@walker.net,Carlson and Sons,pierce.com,2023-12-07,Enterprise,199,Active,2023-12-17,4179,12,2023
1649,William,Gaines,william.gaines@kent.com,Lewis-Jones,hubbard-woods.net,2023-09-28,Professional,97,Canceled,2025-01-07,291,9,2023
1650,Paul,Adams,paul.adams@garcia-krause.info,Lee-Meyer,miller.com,2023-09-17,Starter,47,Active,2024-01-26,47,9,2023
1651,Nancy,Atkins,nancy.atkins@franklin.com,Castro Ltd,kennedy.com,2024-06-15,Professional,97,Active,2024-08-17,679,6,2024
1652,Caroline,Miller,caroline.miller@cook.net,Harmon Group,sanders.org,2023-03-20,Starter,47,Canceled,2024-02-28,235,3,2023
1653,Melanie,Torres,melanie.torres@young.com,"Jones, Lee and Martin",chen-alexander.com,2024-11-15,Professional,97,Active,2024-12-18,1843,11,2024
1654,John,Steele,john.steele@blevins.org,Smith-Howard,jenkins.biz,2023-07-08,Professional,97,Canceled,2024-01-02,873,7,2023
1655,Carrie,Roach,carrie.roach@white.biz,"Stephenson, Miller and Nolan",lewis.com,2023-10-18,Enterprise,199,Canceled,2024-04-06,1393,10,2023
1656,Kelly,Morrison,kelly.morrison@miller.com,"Clark, Andrews and Stuart",chavez-copeland.com,2023-09-13,Professional,97,Active,2024-03-15,1552,9,2023
1657,Shawn,Burch,shawn.burch@sanchez.com,"Martin, Martinez and Navarro",perez.com,2023-10-30,Professional,97,Canceled,2024-11-03,97,10,2023
1658,James,Perez,james.perez@thomas.com,Taylor-Li,potts.org,2023-08-13,Professional,97,Active,2024-12-22,2231,8,2023
1659,Cindy,Bender,cindy.bender@armstrong.com,"Guerrero, Graves and Johnson",pruitt-gonzalez.net,2023-08-06,Enterprise,199,Canceled,2024-08-22,199,8,2023
1660,Jerome,Guerrero,jerome.guerrero@wade.com,Daugherty Group,lucas.com,2023-03-18,Professional,97,Canceled,2023-12-29,388,3,2023
1661,Timothy,Stewart,timothy.stewart@murillo-greer.com,Wall Group,townsend.com,2024-06-19,Professional,97,Active,2024-11-07,873,6,2024
1662,Francis,Cortez,francis.cortez@roth.biz,"Lopez, Jimenez and Griffith",morgan.com,2024-05-06,Professional,97,Active,2024-11-28,291,5,2024
1663,Rickey,Garrett,rickey.garrett@kennedy.org,"Wood, Hubbard and Ball",hall.com,2023-04-13,Starter,47,Canceled,2024-04-23,376,4,2023
1664,Michael,Allen,michael.allen@brown.com,"Lambert, Garcia and Sparks",brooks-gutierrez.info,2024-06-11,Enterprise,199,Canceled,2024-08-23,1791,6,2024
1665,Jason,Day,jason.day@estrada.com,Green Group,bennett-gutierrez.biz,2023-12-04,Professional,97,Active,2024-04-09,582,12,2023
1666,Sandra,Phillips,sandra.phillips@anderson.info,Bush-Houston,reed.com,2023-10-13,Professional,97,Canceled,2025-01-07,1067,10,2023
1667,Dawn,Kim,dawn.kim@wood.net,"Jackson, Lee and Williams",ford-hernandez.com,2023-08-30,Enterprise,199,Canceled,2023-12-08,2388,8,2023
1668,Gail,Martin,gail.martin@price.com,Hood-Lamb,garcia.com,2024-04-16,Professional,97,Active,2024-05-14,1649,4,2024
1669,Marissa,Smith,marissa.smith@parrish.com,Brown-Nelson,mitchell-lewis.com,2023-04-26,Enterprise,199,Active,2024-01-23,4378,4,2023
1670,Diana,Mendez,diana.mendez@jones.com,Burns Group,taylor.biz,2024-04-25,Starter,47,Active,2024-10-23,188,4,2024
1671,Janet,Smith,janet.smith@williams-boyd.com,Cook LLC,guerrero.org,2023-10-18,Starter,47,Canceled,2024-09-13,423,10,2023
1672,Katie,Cook,katie.cook@smith-peck.com,"Frazier, Henry and Bridges",camacho.net,2023-08-26,Enterprise,199,Canceled,2024-05-22,1990,8,2023
1673,Sarah,Walton,sarah.walton@garcia.com,Klein-Wheeler,powell.biz,2024-11-29,Enterprise,199,Canceled,2024-12-05,597,11,2024
1674,Amanda,Wilcox,amanda.wilcox@porter.com,Sherman-Martinez,dillon.com,2023-06-07,Enterprise,199,Canceled,2024-03-04,1393,6,2023
1675,Jason,Bartlett,jason.bartlett@huber.com,"Donovan, Jones and Ramos",lane.com,2025-01-03,Professional,97,Canceled,2025-01-16,97,1,2025
1676,Alice,Kelley,alice.kelley@williams.com,"Jackson, Lopez and Wright",richardson.com,2024-07-22,Enterprise,199,Canceled,2024-08-22,2189,7,2024
1677,Stephanie,Ferguson,stephanie.ferguson@salinas.com,"Zamora, Yates and Anderson",smith.info,2023-11-23,Professional,97,Active,2024-05-15,2231,11,2023
1678,Cody,Garza,cody.garza@randolph.org,Carey-Norris,dillon.com,2024-11-23,Starter,47,Active,2024-12-27,376,11,2024
1679,Theresa,Sanchez,theresa.sanchez@miller-rollins.com,Duncan and Sons,burke.net,2024-09-15,Starter,47,Active,2024-12-19,1128,9,2024
1680,Vanessa,Payne,vanessa.payne@drake-smith.com,Ramirez-Green,underwood-cooper.com,2024-08-31,Starter,47,Canceled,2024-09-10,47,8,2024
1681,Scott,Thomas,scott.thomas@hawkins-christian.com,Palmer-Smith,walsh.info,2024-08-16,Professional,97,Active,2025-01-13,873,8,2024
1682,Brooke,Gonzalez,brooke.gonzalez@horne.com,Brennan-Hill,hanson.info,2023-10-12,Professional,97,Active,2024-01-13,2037,10,2023
1683,Jamie,Garza,jamie.garza@anderson-mitchell.com,"Jones, Houston and Collier",brooks-jordan.com,2024-12-31,Professional,97,Active,2025-01-09,97,12,2024
1684,Joshua,Parks,joshua.parks@cruz.biz,Clark Ltd,finley.com,2023-09-05,Enterprise,199,Active,2024-06-04,1393,9,2023
1685,Sharon,Coleman,sharon.coleman@bates.com,Long and Sons,collins.net,2023-10-05,Enterprise,199,Canceled,2024-03-11,1791,10,2023
1686,Kristina,Martinez,kristina.martinez@robertson.biz,"Reese, Stokes and Gilbert",marshall-wilson.net,2024-01-03,Professional,97,Canceled,2024-10-26,582,1,2024
1687,Richard,Ross,richard.ross@garcia.net,Franklin Ltd,stevenson-bradley.net,2024-03-08,Enterprise,199,Canceled,2024-07-17,398,3,2024
1688,Richard,Kirby,richard.kirby@newton.org,Herrera-Brown,williams.com,2023-03-11,Enterprise,199,Canceled,2025-01-04,1791,3,2023
1689,Christine,Hensley,christine.hensley@newman.biz,Kim-Cox,cruz-stewart.com,2023-06-16,Enterprise,199,Active,2024-12-27,995,6,2023
1690,Christine,Browning,christine.browning@anderson-decker.com,Park Ltd,miller.com,2023-07-17,Starter,47,Active,2024-10-26,705,7,2023
1691,Michelle,Rivera,michelle.rivera@ellis.net,"Martinez, Jones and Taylor",riddle-dickson.com,2023-02-24,Enterprise,199,Canceled,2025-01-06,796,2,2023
1692,Jonathan,Ramirez,jonathan.ramirez@smith.com,Wright LLC,clark-hayden.net,2023-12-30,Enterprise,199,Active,2024-11-24,2388,12,2023
1693,Dana,Weaver,dana.weaver@hall-koch.com,"Mitchell, Johnson and Ochoa",collins.org,2023-02-13,Enterprise,199,Canceled,2023-05-13,199,2,2023
1694,Ryan,Brown,ryan.brown@george-norris.info,Bell LLC,horne-strickland.net,2023-04-26,Starter,47,Active,2023-11-20,282,4,2023
1695,Brett,Perez,brett.perez@garcia-johnson.info,Reese LLC,williams.net,2023-04-06,Enterprise,199,Active,2023-10-28,3582,4,2023
1696,Evelyn,Kirby,evelyn.kirby@love.com,Cook LLC,morales-beck.biz,2025-01-08,Starter,47,Canceled,2025-01-17,141,1,2025
1697,Julie,Ward,julie.ward@williams-moore.com,"Zamora, Jacobson and Thompson",gamble.com,2023-07-25,Professional,97,Active,2023-10-31,970,7,2023
1698,Martin,Thomas,martin.thomas@harris.com,Anderson-Hampton,vasquez-brown.org,2023-02-09,Enterprise,199,Active,2024-01-14,398,2,2023
1699,Christy,Jordan,christy.jordan@garcia.com,"Douglas, Stephens and Evans",bowman-allen.com,2024-03-01,Enterprise,199,Canceled,2024-10-01,1990,3,2024
1700,Kimberly,Ward,kimberly.ward@williams.biz,"Bailey, Young and Murray",hernandez.com,2024-01-26,Professional,97,Active,2024-08-18,776,1,2024
1701,Devon,Allen,devon.allen@copeland.com,Thompson LLC,petty.com,2024-01-03,Starter,47,Canceled,2024-11-13,470,1,2024
1702,George,Thompson,george.thompson@morrison.com,"Hill, Fisher and Bridges",thompson.com,2025-01-15,Enterprise,199,Canceled,2025-01-19,398,1,2025
1703,Lindsay,Shannon,lindsay.shannon@harper.info,"Payne, Bell and Ross",strong.com,2024-02-12,Enterprise,199,Active,2024-05-30,3582,2,2024
1704,Joshua,Serrano,joshua.serrano@horn.com,Villa Inc,liu-contreras.com,2023-12-12,Starter,47,Active,2024-06-26,1081,12,2023
1705,Kathleen,Wilson,kathleen.wilson@davis.info,"Murray, Wallace and Thomas",graham-henderson.com,2023-12-21,Starter,47,Active,2024-08-07,235,12,2023
1706,Andrea,Rodriguez,andrea.rodriguez@taylor.net,Wallace-Contreras,braun.com,2024-05-23,Starter,47,Canceled,2024-12-21,517,5,2024
1707,James,Willis,james.willis@mullen.com,Luna Group,cook.org,2024-02-19,Enterprise,199,Canceled,2024-06-06,2189,2,2024
1708,Jennifer,Price,jennifer.price@reyes.info,Garner Group,reeves.org,2024-11-21,Professional,97,Canceled,2025-01-20,582,11,2024
1709,Eric,Best,eric.best@ellis-garcia.com,"Cherry, Hill and Russell",robinson.com,2024-08-21,Starter,47,Canceled,2024-12-17,94,8,2024
1710,John,Pitts,john.pitts@gonzalez.com,Sullivan-Chase,gray-elliott.org,2023-12-21,Enterprise,199,Active,2024-10-05,2786,12,2023
1711,Fred,Scott,fred.scott@maynard.com,"White, Lopez and Mejia",wolfe.biz,2023-09-29,Starter,47,Canceled,2024-01-28,564,9,2023
1712,Daniel,Kramer,daniel.kramer@stone.net,Kelley-Lewis,smith.com,2024-09-16,Professional,97,Active,2024-11-12,2037,9,2024
1713,Teresa,Delacruz,teresa.delacruz@hudson-johnson.net,"Garcia, Gray and Becker",parker-krause.com,2024-09-22,Enterprise,199,Canceled,2025-01-06,1592,9,2024
1714,Jeremy,Adams,jeremy.adams@shannon.info,"Gray, Johnson and Bautista",taylor.info,2023-09-07,Professional,97,Active,2024-03-20,970,9,2023
1715,Allison,Myers,allison.myers@soto.com,Wong-Thompson,little.com,2024-03-01,Enterprise,199,Active,2024-11-07,1194,3,2024
1716,Derek,Parks,derek.parks@johnson.biz,Garcia PLC,woods-sanchez.com,2023-10-01,Starter,47,Active,2024-04-13,47,10,2023
1717,Gail,Keller,gail.keller@murray.com,Bridges Inc,tran-lee.org,2023-10-31,Professional,97,Canceled,2024-10-26,388,10,2023
1718,Matthew,Ramsey,matthew.ramsey@sanchez-young.com,"Marshall, Gallagher and Ali",gibson.com,2024-02-06,Professional,97,Active,2024-05-07,1940,2,2024
1719,Spencer,Allen,spencer.allen@ingram-bailey.info,Moore Inc,aguirre.org,2025-01-15,Enterprise,199,Active,2025-01-16,2587,1,2025
1720,Michelle,Wilson,michelle.wilson@price-bryant.com,Wright and Sons,ross.info,2024-01-17,Starter,47,Canceled,2024-03-06,564,1,2024
1721,Robert,Reeves,robert.reeves@johnson.org,Rodriguez-Jackson,vega.com,2024-08-08,Professional,97,Active,2025-01-06,582,8,2024
